Timestamp,Temperature (2m),Humidity (2m),PAR Radiation (2m),Temperature (-0.25m),Soil moisture (-0.25m),Temperature (-0.55m),Soil moisture (-0.55m),Station
2010-07-05 02:00:00,19.7,93.0,0.73,14.23,8.89,12.51,7.34,6
2010-07-05 03:00:00,19.19,97.72,0.76,14.23,8.88,12.51,7.34,6
2010-07-05 04:00:00,18.86,99.89,0.96,14.24,8.87,12.5,7.34,6
2010-07-05 05:00:00,18.55,100.7,2.63,14.23,8.87,12.51,7.34,6
2010-07-05 06:00:00,18.77,101.21,8.17,14.23,8.87,12.52,7.34,6
2010-07-05 07:00:00,19.04,101.32,14.07,14.23,8.87,12.53,7.34,6
2010-07-05 08:00:00,19.76,101.13,40.26,14.23,8.87,12.55,7.34,6
2010-07-05 09:00:00,20.92,91.54,70.56,14.23,8.87,12.57,7.36,6
2010-07-05 10:00:00,22.94,74.11,140.23,14.23,8.87,12.58,7.35,6
2010-07-05 11:00:00,26.05,53.18,148.45,14.24,8.87,12.61,7.33,6
2010-07-05 12:00:00,27.06,47.57,112.77,14.25,8.86,12.63,7.33,6
2010-07-05 13:00:00,27.21,49.74,170.56,14.25,8.84,12.65,7.32,6
2010-07-05 14:00:00,27.53,47.34,153.6,14.27,8.83,12.65,7.31,6
2010-07-05 15:00:00,27.91,45.45,105.66,14.28,8.82,12.66,7.3,6
2010-07-05 16:00:00,25.7,58.12,35.29,14.3,8.81,12.66,7.29,6
2010-07-05 17:00:00,25.09,59.19,46.96,14.32,8.79,12.66,7.28,6
2010-07-05 18:00:00,24.71,62.97,25.04,14.34,8.79,12.67,7.28,6
2010-07-05 19:00:00,22.71,74.99,4.0,14.37,8.79,12.67,7.27,6
2010-07-05 20:00:00,20.44,91.87,3.05,14.38,8.78,12.66,7.26,6
2010-07-05 21:00:00,20.17,93.55,1.27,14.4,8.77,12.65,7.26,6
2010-07-05 22:00:00,19.6,94.67,0.78,14.41,8.77,12.64,7.26,6
2010-07-05 23:00:00,19.45,94.56,0.72,14.43,8.76,12.65,7.27,6
2010-07-06 00:00:00,18.84,97.38,0.77,14.44,8.76,12.65,7.27,6
2010-07-06 01:00:00,18.21,99.88,0.75,14.45,8.76,12.65,7.27,6
2010-07-06 02:00:00,17.27,100.81,0.74,14.87,8.75,12.67,7.27,6
2010-07-06 03:00:00,16.5,101.73,0.77,14.76,8.76,12.72,29.47,6
2010-07-06 04:00:00,16.43,102.12,0.79,14.74,8.77,12.75,28.25,6
2010-07-06 05:00:00,16.22,102.33,1.78,14.72,8.77,12.75,26.16,6
2010-07-06 06:00:00,15.84,102.47,6.4,14.68,8.77,12.75,22.98,6
2010-07-06 07:00:00,15.41,102.56,17.36,14.66,8.77,12.76,20.3,6
2010-07-06 08:00:00,15.0,102.53,38.97,14.63,8.76,12.76,18.64,6
2010-07-06 09:00:00,15.24,101.36,51.61,14.6,8.77,12.78,17.51,6
2010-07-06 10:00:00,16.45,87.95,144.84,14.58,8.77,12.79,16.66,6
2010-07-06 11:00:00,18.08,74.61,133.32,14.56,8.76,12.81,15.98,6
2010-07-06 12:00:00,18.03,72.3,86.74,14.54,8.75,12.82,15.36,6
2010-07-06 13:00:00,19.37,63.98,115.71,14.52,8.75,12.83,14.82,6
2010-07-06 14:00:00,19.67,62.41,106.89,14.51,8.75,12.84,14.36,6
2010-07-06 15:00:00,19.38,63.26,118.42,14.5,8.73,12.85,13.97,6
2010-07-06 16:00:00,19.62,61.76,77.66,14.49,8.73,12.85,13.61,6
2010-07-06 17:00:00,19.3,63.82,47.63,14.48,8.73,12.86,13.31,6
2010-07-06 18:00:00,18.38,67.58,26.52,14.48,8.72,12.86,13.05,6
2010-07-06 19:00:00,17.67,73.92,15.27,14.47,8.72,12.86,12.81,6
2010-07-06 20:00:00,17.01,75.24,6.85,14.47,8.72,12.86,12.6,6
2010-07-06 21:00:00,16.17,78.49,1.64,14.46,8.72,12.85,12.42,6
2010-07-06 22:00:00,14.71,83.0,0.81,14.45,8.72,12.85,12.25,6
2010-07-06 23:00:00,13.49,86.84,0.74,14.44,8.71,12.85,12.11,6
2010-07-07 00:00:00,12.7,88.83,0.73,14.43,8.71,12.84,11.98,6
2010-07-07 01:00:00,11.79,91.04,0.73,14.41,8.7,12.84,11.87,6
2010-07-07 02:00:00,10.86,93.66,0.74,14.4,8.7,12.84,11.76,6
2010-07-07 03:00:00,10.27,96.46,0.74,14.37,8.7,12.84,11.66,6
2010-07-07 04:00:00,9.47,98.37,0.99,14.35,8.7,12.84,11.57,6
2010-07-07 05:00:00,9.35,99.75,3.75,14.32,8.7,12.84,11.48,6
2010-07-07 06:00:00,9.89,100.26,9.04,14.29,8.71,12.85,11.41,6
2010-07-07 07:00:00,11.54,98.87,16.34,14.26,8.71,12.85,11.33,6
2010-07-07 08:00:00,13.91,92.19,28.7,14.23,8.71,12.86,11.26,6
2010-07-07 09:00:00,16.18,80.89,91.09,14.2,8.72,12.88,11.19,6
2010-07-07 10:00:00,17.14,71.93,109.91,14.17,8.71,12.89,11.11,6
2010-07-07 11:00:00,18.36,66.8,130.13,14.14,8.71,12.9,11.02,6
2010-07-07 12:00:00,19.12,59.3,108.72,14.12,8.71,12.91,10.96,6
2010-07-07 13:00:00,20.02,55.17,239.51,14.1,8.69,12.92,10.87,6
2010-07-07 14:00:00,20.69,53.04,103.21,14.08,8.69,12.93,10.8,6
2010-07-07 15:00:00,21.45,49.34,134.8,14.08,8.69,12.93,10.73,6
2010-07-07 16:00:00,20.97,53.12,83.43,14.08,8.68,12.92,10.66,6
2010-07-07 17:00:00,20.81,51.29,97.57,14.08,8.68,12.93,10.59,6
2010-07-07 18:00:00,20.45,52.83,23.36,14.08,8.68,12.93,10.54,6
2010-07-07 19:00:00,19.42,59.19,10.27,14.08,8.66,12.91,10.49,6
2010-07-07 20:00:00,18.21,63.83,4.85,14.09,8.67,12.9,10.43,6
2010-07-07 21:00:00,15.88,73.85,1.38,14.09,8.67,12.89,10.39,6
2010-07-07 22:00:00,13.8,84.95,0.74,14.09,8.67,12.87,10.35,6
2010-07-07 23:00:00,12.29,89.74,0.76,14.09,8.67,12.87,10.32,6
2010-07-08 00:00:00,11.19,93.31,0.74,14.09,8.67,12.86,10.29,6
2010-07-08 01:00:00,10.33,95.64,0.74,14.08,8.67,12.85,10.26,6
2010-07-08 02:00:00,9.56,97.43,0.74,14.07,8.67,12.84,10.23,6
2010-07-08 03:00:00,9.12,98.56,0.74,14.06,8.67,12.83,10.21,6
2010-07-08 04:00:00,8.59,99.0,0.99,14.04,8.67,12.83,10.19,6
2010-07-08 05:00:00,8.45,99.64,6.74,14.01,8.67,12.83,10.17,6
2010-07-08 06:00:00,10.07,97.06,21.39,13.99,8.68,12.83,10.15,6
2010-07-08 07:00:00,12.56,93.02,17.34,13.96,8.68,12.84,10.14,6
2010-07-08 08:00:00,14.39,91.06,26.2,13.93,8.68,12.85,10.11,6
2010-07-08 09:00:00,17.02,79.45,82.84,13.92,8.68,12.87,10.1,6
2010-07-08 10:00:00,19.64,67.84,139.48,13.91,8.68,12.88,10.08,6
2010-07-08 11:00:00,23.85,45.18,144.07,13.89,8.69,12.91,10.0,6
2010-07-08 12:00:00,24.69,42.57,134.3,13.87,8.67,12.91,9.97,6
2010-07-08 13:00:00,26.34,38.54,229.43,13.86,8.67,12.92,9.92,6
2010-07-08 14:00:00,26.09,41.39,120.16,13.86,8.66,12.93,9.88,6
2010-07-08 15:00:00,26.28,41.17,96.32,13.87,8.66,12.92,9.84,6
2010-07-08 16:00:00,26.29,40.89,73.99,13.89,8.64,12.92,9.82,6
2010-07-08 17:00:00,26.48,39.52,93.62,13.91,8.64,12.91,9.78,6
2010-07-08 18:00:00,25.15,46.62,21.87,13.94,8.64,12.9,9.75,6
2010-07-08 19:00:00,23.95,52.66,10.6,13.97,8.64,12.89,9.72,6
2010-07-08 20:00:00,22.52,61.76,6.17,13.99,8.64,12.88,9.7,6
2010-07-08 21:00:00,20.69,68.26,1.28,14.02,8.64,12.87,9.68,6
2010-07-08 22:00:00,18.85,72.48,0.74,14.04,8.63,12.86,9.67,6
2010-07-08 23:00:00,17.51,76.61,0.73,14.06,8.63,12.85,9.66,6
2010-07-09 00:00:00,16.55,79.71,0.75,14.08,8.63,12.85,9.64,6
2010-07-09 01:00:00,15.69,83.89,0.74,14.09,8.64,12.84,9.62,6
2010-07-09 02:00:00,14.73,88.25,0.74,14.1,8.64,12.83,9.62,6
2010-07-09 03:00:00,13.68,91.58,0.76,14.11,8.64,12.83,9.61,6
2010-07-09 04:00:00,13.17,91.93,0.93,14.1,8.64,12.83,9.6,6
2010-07-09 05:00:00,12.75,93.44,3.41,14.1,8.64,12.83,9.59,6
2010-07-09 06:00:00,13.08,93.7,8.69,14.09,8.64,12.83,9.59,6
2010-07-09 07:00:00,14.79,89.4,16.23,14.08,8.65,12.84,9.59,6
2010-07-09 08:00:00,17.72,84.25,29.55,14.07,8.66,12.84,9.57,6
2010-07-09 09:00:00,22.24,70.97,89.56,14.07,8.66,12.86,9.55,6
2010-07-09 10:00:00,25.94,56.35,184.96,14.07,8.66,12.88,9.53,6
2010-07-09 11:00:00,28.5,43.26,134.99,14.07,8.66,12.91,9.51,6
2010-07-09 12:00:00,29.48,39.8,131.2,14.07,8.66,12.93,9.48,6
2010-07-09 13:00:00,30.69,36.85,266.37,14.07,8.65,12.94,9.46,6
2010-07-09 14:00:00,31.17,34.82,145.7,14.08,8.63,12.94,9.43,6
2010-07-09 15:00:00,31.19,34.68,103.42,14.11,8.64,12.95,9.41,6
2010-07-09 16:00:00,30.87,36.64,70.34,14.14,8.63,12.95,9.39,6
2010-07-09 17:00:00,30.63,38.29,99.33,14.18,8.63,12.95,9.36,6
2010-07-09 18:00:00,29.23,41.39,21.0,14.22,8.62,12.95,9.35,6
2010-07-09 19:00:00,27.92,47.86,11.09,14.26,8.62,12.94,9.33,6
2010-07-09 20:00:00,25.81,56.67,5.02,14.3,8.62,12.94,9.32,6
2010-07-09 21:00:00,23.65,65.3,1.26,14.34,8.62,12.92,9.31,6
2010-07-09 22:00:00,21.8,71.33,0.72,14.37,8.62,12.91,9.29,6
2010-07-09 23:00:00,20.49,76.37,0.73,14.4,8.62,12.91,9.29,6
2010-07-10 00:00:00,19.54,80.3,0.74,14.43,8.62,12.91,9.27,6
2010-07-10 01:00:00,18.62,81.94,0.76,14.45,8.63,12.91,9.28,6
2010-07-10 02:00:00,18.07,82.95,0.74,14.47,8.62,12.91,9.26,6
2010-07-10 03:00:00,17.39,83.06,0.74,14.48,8.62,12.91,9.26,6
2010-07-10 04:00:00,16.71,85.32,1.0,14.48,8.62,12.91,9.26,6
2010-07-10 05:00:00,16.28,87.57,3.81,14.48,8.63,12.92,9.26,6
2010-07-10 06:00:00,16.64,87.58,9.26,14.48,8.63,12.92,9.26,6
2010-07-10 07:00:00,18.14,84.26,17.09,14.48,8.63,12.94,9.26,6
2010-07-10 08:00:00,20.92,79.72,30.15,14.48,8.63,12.96,9.25,6
2010-07-10 09:00:00,24.53,72.32,93.56,14.48,8.64,12.98,9.24,6
2010-07-10 10:00:00,28.2,57.18,163.12,14.48,8.64,13.02,9.21,6
2010-07-10 11:00:00,30.63,47.56,145.66,14.48,8.63,13.04,9.19,6
2010-07-10 12:00:00,31.28,44.19,119.2,14.49,8.63,13.06,9.18,6
2010-07-10 13:00:00,33.39,38.08,260.57,14.5,8.62,13.07,9.15,6
2010-07-10 14:00:00,33.86,35.35,132.97,14.52,8.61,13.08,9.13,6
2010-07-10 15:00:00,33.83,36.41,89.4,14.55,8.61,13.08,9.11,6
2010-07-10 16:00:00,33.55,36.32,73.34,14.58,8.61,13.09,9.09,6
2010-07-10 17:00:00,33.48,37.45,93.16,14.63,8.6,13.1,9.07,6
2010-07-10 18:00:00,32.24,41.5,22.75,14.67,8.59,13.1,9.04,6
2010-07-10 19:00:00,30.21,49.93,12.46,14.72,8.6,13.1,9.04,6
2010-07-10 20:00:00,28.09,58.8,5.56,14.76,8.59,13.09,9.02,6
2010-07-10 21:00:00,26.01,67.59,1.34,14.81,8.59,13.09,9.0,6
2010-07-10 22:00:00,24.16,74.67,0.78,14.85,8.58,13.09,9.01,6
2010-07-10 23:00:00,22.76,78.3,0.71,14.88,8.59,13.09,9.0,6
2010-07-11 00:00:00,22.28,77.63,0.71,14.9,8.59,13.09,8.99,6
2010-07-11 01:00:00,22.03,75.91,0.69,14.93,8.58,13.1,8.99,6
2010-07-11 02:00:00,21.62,73.89,0.74,14.95,8.58,13.11,8.98,6
2010-07-11 03:00:00,20.61,76.36,0.74,14.97,8.59,13.12,8.96,6
2010-07-11 04:00:00,19.62,77.05,0.97,14.98,8.59,13.12,8.98,6
2010-07-11 05:00:00,18.77,80.52,3.86,14.98,8.59,13.13,8.98,6
2010-07-11 06:00:00,18.98,81.58,9.78,14.98,8.59,13.14,8.97,6
2010-07-11 07:00:00,20.51,79.05,17.77,14.99,8.59,13.15,8.97,6
2010-07-11 08:00:00,23.31,69.76,28.18,14.98,8.59,13.17,8.95,6
2010-07-11 09:00:00,26.54,60.3,97.5,14.99,8.59,13.19,8.95,6
2010-07-11 10:00:00,29.78,50.23,168.01,14.99,8.58,13.23,8.93,6
2010-07-11 11:00:00,32.47,40.56,140.49,14.99,8.59,13.26,8.92,6
2010-07-11 12:00:00,34.29,33.83,136.97,15.0,8.57,13.28,8.88,6
2010-07-11 13:00:00,35.2,31.58,291.67,15.01,8.57,13.3,8.87,6
2010-07-11 14:00:00,35.84,29.41,133.66,15.03,8.56,13.31,8.85,6
2010-07-11 15:00:00,35.58,31.37,88.85,15.06,8.55,13.32,8.82,6
2010-07-11 16:00:00,34.69,31.83,76.57,15.09,8.54,13.33,8.81,6
2010-07-11 17:00:00,34.91,29.51,115.71,15.13,8.54,13.34,8.8,6
2010-07-11 18:00:00,32.84,36.35,15.85,15.18,8.54,13.34,8.77,6
2010-07-11 19:00:00,29.3,49.05,8.98,15.22,8.53,13.34,8.76,6
2010-07-11 20:00:00,27.35,57.69,6.82,15.26,8.53,13.34,8.75,6
2010-07-11 21:00:00,25.91,62.87,1.4,15.3,8.53,13.34,8.75,6
2010-07-11 22:00:00,24.12,69.57,0.77,15.33,8.53,13.34,8.74,6
2010-07-11 23:00:00,22.91,73.9,0.7,15.35,8.52,13.34,8.73,6
2010-07-12 00:00:00,22.02,77.84,0.72,15.37,8.53,13.34,8.73,6
2010-07-12 01:00:00,21.32,80.44,0.72,15.39,8.52,13.35,8.72,6
2010-07-12 02:00:00,20.32,84.45,0.72,15.4,8.52,13.35,8.71,6
2010-07-12 03:00:00,19.54,87.73,0.74,15.4,8.51,13.36,8.71,6
2010-07-12 04:00:00,18.85,89.97,0.97,15.4,8.52,13.37,8.71,6
2010-07-12 05:00:00,18.54,91.02,4.0,15.4,8.51,13.38,8.69,6
2010-07-12 06:00:00,19.06,90.26,12.14,15.39,8.51,13.39,8.7,6
2010-07-12 07:00:00,20.73,86.45,19.12,15.38,8.51,13.41,8.7,6
2010-07-12 08:00:00,23.17,80.56,32.34,15.38,8.52,13.43,8.69,6
2010-07-12 09:00:00,26.24,66.66,98.99,15.37,8.52,13.46,8.68,6
2010-07-12 10:00:00,29.65,54.62,157.65,15.37,8.52,13.49,8.67,6
2010-07-12 11:00:00,31.99,45.85,140.2,15.37,8.51,13.52,8.65,6
2010-07-12 12:00:00,33.38,39.16,123.11,15.37,8.51,13.54,8.63,6
2010-07-12 13:00:00,34.6,35.22,260.95,15.37,8.5,13.55,8.61,6
2010-07-12 14:00:00,35.27,31.54,173.86,15.39,8.49,13.56,8.59,6
2010-07-12 15:00:00,35.38,30.74,86.51,15.41,8.48,13.57,8.56,6
2010-07-12 16:00:00,35.02,33.5,57.76,15.44,8.47,13.58,8.56,6
2010-07-12 17:00:00,34.69,34.48,95.68,15.47,8.46,13.59,8.54,6
2010-07-12 18:00:00,33.33,36.44,20.98,15.51,8.47,13.59,8.52,6
2010-07-12 19:00:00,31.48,42.05,10.24,15.55,8.46,13.59,8.5,6
2010-07-12 20:00:00,29.21,50.29,4.99,15.59,8.47,13.6,8.5,6
2010-07-12 21:00:00,27.37,55.25,1.06,15.62,8.45,13.6,8.48,6
2010-07-12 22:00:00,25.85,59.27,0.72,15.65,8.45,13.6,8.47,6
2010-07-12 23:00:00,25.43,58.34,0.77,15.67,8.44,13.6,8.47,6
2010-07-13 00:00:00,25.5,54.41,0.75,15.69,8.45,13.61,8.46,6
2010-07-13 01:00:00,24.56,58.64,0.74,15.71,8.45,13.62,8.46,6
2010-07-13 02:00:00,24.01,65.0,0.71,15.72,8.44,13.62,8.45,6
2010-07-13 03:00:00,22.52,66.39,0.72,15.73,8.44,13.63,8.45,6
2010-07-13 04:00:00,21.4,73.04,1.71,15.73,8.44,13.63,8.43,6
2010-07-13 05:00:00,21.06,76.1,8.65,15.73,8.44,13.64,8.43,6
2010-07-13 06:00:00,21.39,77.46,15.93,15.73,8.43,13.65,8.43,6
2010-07-13 07:00:00,22.01,77.65,33.4,15.72,8.44,13.67,8.43,6
2010-07-13 08:00:00,22.22,76.4,33.18,15.72,8.44,13.68,8.42,6
2010-07-13 09:00:00,22.23,76.03,38.86,15.71,8.43,13.7,8.41,6
2010-07-13 10:00:00,22.22,77.48,37.13,15.7,8.43,13.71,8.39,6
2010-07-13 11:00:00,22.11,79.27,36.61,15.69,8.42,13.72,8.38,6
2010-07-13 12:00:00,21.8,86.89,81.02,15.68,8.42,13.73,8.36,6
2010-07-13 13:00:00,24.46,70.91,158.14,15.68,8.43,13.74,8.36,6
2010-07-13 14:00:00,25.41,65.59,58.75,15.68,8.42,13.75,8.35,6
2010-07-13 15:00:00,25.29,67.93,71.44,15.68,8.42,13.77,8.32,6
2010-07-13 16:00:00,25.9,64.16,66.45,15.68,8.42,13.77,8.31,6
2010-07-13 17:00:00,26.24,61.62,48.64,15.69,8.4,13.79,8.29,6
2010-07-13 18:00:00,25.6,63.1,30.66,15.69,8.39,13.79,8.27,6
2010-07-13 19:00:00,24.83,61.49,11.3,15.69,8.4,13.79,8.25,6
2010-07-13 20:00:00,23.88,61.05,4.96,15.7,8.4,13.8,8.24,6
2010-07-13 21:00:00,22.01,68.52,1.27,15.7,8.4,13.79,8.22,6
2010-07-13 22:00:00,19.86,78.4,0.74,15.7,8.38,13.79,8.21,6
2010-07-13 23:00:00,18.42,85.07,0.75,15.7,8.39,13.78,8.2,6
2010-07-14 00:00:00,17.22,89.1,0.73,15.7,8.39,13.78,8.19,6
2010-07-14 01:00:00,16.32,92.0,0.73,15.69,8.39,13.78,8.19,6
2010-07-14 02:00:00,15.61,94.39,0.72,15.68,8.38,13.78,8.18,6
2010-07-14 03:00:00,15.09,96.27,0.73,15.67,8.38,13.78,8.18,6
2010-07-14 04:00:00,14.79,96.79,0.9,15.65,8.38,13.78,8.17,6
2010-07-14 05:00:00,14.85,95.45,3.4,15.62,8.38,13.79,8.17,6
2010-07-14 06:00:00,15.57,95.29,8.75,15.6,8.38,13.79,8.16,6
2010-07-14 07:00:00,17.6,94.12,16.94,15.58,8.37,13.8,8.16,6
2010-07-14 08:00:00,20.82,88.77,29.1,15.56,8.38,13.82,8.15,6
2010-07-14 09:00:00,24.02,75.32,102.83,15.54,8.39,13.84,8.15,6
2010-07-14 10:00:00,26.34,62.53,161.44,15.53,8.39,13.87,8.15,6
2010-07-14 11:00:00,28.04,54.79,115.24,15.52,8.38,13.89,8.14,6
2010-07-14 12:00:00,28.94,50.6,117.42,15.5,8.37,13.91,8.12,6
2010-07-14 13:00:00,30.56,45.04,290.88,15.5,8.37,13.91,8.11,6
2010-07-14 14:00:00,31.1,44.17,156.78,15.5,8.37,13.92,8.08,6
2010-07-14 15:00:00,31.29,41.98,84.37,15.51,8.37,13.92,8.07,6
2010-07-14 16:00:00,30.82,41.93,64.38,15.53,8.35,13.92,8.06,6
2010-07-14 17:00:00,31.0,41.95,86.07,15.55,8.35,13.92,8.04,6
2010-07-14 18:00:00,30.0,45.69,22.96,15.58,8.34,13.92,8.03,6
2010-07-14 19:00:00,28.97,48.57,12.02,15.61,8.34,13.91,8.01,6
2010-07-14 20:00:00,27.72,51.78,5.09,15.64,8.33,13.91,8.0,6
2010-07-14 21:00:00,26.05,56.54,1.18,15.66,8.33,13.91,7.99,6
2010-07-14 22:00:00,24.46,61.55,0.76,15.68,8.32,13.9,7.98,6
2010-07-14 23:00:00,24.39,58.51,0.71,15.7,8.32,13.89,7.97,6
2010-07-15 00:00:00,23.46,61.53,0.74,15.71,8.32,13.89,7.97,6
2010-07-15 01:00:00,22.9,60.93,0.73,15.72,8.32,13.9,7.96,6
2010-07-15 02:00:00,22.67,61.75,0.72,15.73,8.32,13.91,7.95,6
2010-07-15 03:00:00,21.28,75.07,0.71,15.73,8.32,13.9,7.95,6
2010-07-15 04:00:00,20.83,77.22,1.33,15.74,8.31,13.9,7.94,6
2010-07-15 05:00:00,20.16,78.58,4.95,15.73,8.31,13.9,7.93,6
2010-07-15 06:00:00,20.42,78.37,14.43,15.73,8.3,13.91,7.92,6
2010-07-15 07:00:00,21.86,76.57,21.07,15.72,8.31,13.92,7.93,6
2010-07-15 08:00:00,22.73,73.22,34.05,15.72,8.32,13.94,7.92,6
2010-07-15 09:00:00,23.41,71.95,50.98,15.72,8.32,13.96,7.92,6
2010-07-15 10:00:00,24.09,70.68,67.91,15.72,8.31,13.97,7.91,6
2010-07-15 11:00:00,24.3,64.38,83.22,15.71,8.3,13.97,7.88,6
2010-07-15 12:00:00,24.5,61.94,71.16,15.71,8.29,13.97,7.87,6
2010-07-15 13:00:00,25.4,58.76,120.24,15.71,8.28,13.98,7.85,6
2010-07-15 14:00:00,26.79,51.75,163.22,15.72,8.27,13.99,7.84,6
2010-07-15 15:00:00,27.88,47.63,89.95,15.72,8.27,14.01,7.82,6
2010-07-15 16:00:00,27.08,51.81,49.62,15.73,8.27,14.01,7.81,6
2010-07-15 17:00:00,26.9,54.08,61.46,15.74,8.26,14.02,7.79,6
2010-07-15 18:00:00,26.2,53.68,23.9,15.75,8.26,14.02,7.78,6
2010-07-15 19:00:00,25.8,52.23,21.91,15.76,8.25,14.01,7.76,6
2010-07-15 20:00:00,24.82,52.89,5.1,15.77,8.24,14.01,7.76,6
2010-07-15 21:00:00,22.92,54.87,1.19,15.78,8.25,14.0,7.74,6
2010-07-15 22:00:00,20.84,61.82,0.72,15.78,8.24,13.99,7.74,6
2010-07-15 23:00:00,20.13,65.88,0.74,15.79,8.24,13.99,7.73,6
2010-07-16 00:00:00,19.25,68.29,0.74,15.79,8.23,13.99,7.72,6
2010-07-16 01:00:00,18.19,72.86,0.74,15.79,8.24,13.99,7.7,6
2010-07-16 02:00:00,17.1,77.73,0.76,15.78,8.23,13.98,7.7,6
2010-07-16 03:00:00,15.68,83.74,0.75,15.77,8.23,13.98,7.7,6
2010-07-16 04:00:00,14.78,87.21,0.88,15.75,8.22,13.98,7.69,6
2010-07-16 05:00:00,14.33,89.97,3.14,15.73,8.23,13.97,7.69,6
2010-07-16 06:00:00,14.74,89.53,8.29,15.71,8.21,13.98,7.68,6
2010-07-16 07:00:00,16.49,85.34,15.49,15.69,8.22,13.98,7.68,6
2010-07-16 08:00:00,19.74,77.71,25.55,15.68,8.22,14.0,7.68,6
2010-07-16 09:00:00,23.53,62.2,92.09,15.66,8.21,14.02,7.67,6
2010-07-16 10:00:00,26.14,52.39,182.37,15.64,8.23,14.05,7.66,6
2010-07-16 11:00:00,28.68,45.85,114.52,15.63,8.22,14.07,7.65,6
2010-07-16 12:00:00,30.12,39.94,123.82,15.62,8.22,14.09,7.64,6
2010-07-16 13:00:00,31.52,37.3,270.67,15.61,8.21,14.1,7.64,6
2010-07-16 14:00:00,32.05,36.54,169.09,15.61,8.21,14.1,7.61,6
2010-07-16 15:00:00,32.09,38.98,94.1,15.62,8.19,14.1,7.61,6
2010-07-16 16:00:00,31.8,42.66,50.22,15.63,8.19,14.1,7.59,6
2010-07-16 17:00:00,32.59,39.33,78.07,15.66,8.18,14.1,7.58,6
2010-07-16 18:00:00,30.55,47.83,18.66,15.69,8.18,14.1,7.58,6
2010-07-16 19:00:00,29.25,52.23,10.92,15.71,8.17,14.09,7.56,6
2010-07-16 20:00:00,27.55,60.03,4.5,15.74,8.17,14.09,7.55,6
2010-07-16 21:00:00,25.74,68.8,1.13,15.77,8.17,14.08,7.54,6
2010-07-16 22:00:00,23.99,73.73,0.76,15.79,8.16,14.06,7.54,6
2010-07-16 23:00:00,22.65,78.38,0.72,15.81,8.16,14.06,7.54,6
2010-07-17 00:00:00,21.79,81.5,0.71,15.83,8.16,14.06,7.52,6
2010-07-17 01:00:00,21.32,83.49,0.75,15.84,8.16,14.05,7.52,6
2010-07-17 02:00:00,21.28,84.49,0.73,15.85,8.16,14.05,7.52,6
2010-07-17 03:00:00,20.83,90.89,0.73,15.87,8.16,14.05,7.51,6
2010-07-17 04:00:00,19.76,98.28,0.78,15.87,8.16,14.05,7.51,6
2010-07-17 05:00:00,19.18,98.11,1.82,15.87,8.16,14.05,7.5,6
2010-07-17 06:00:00,18.99,98.66,3.5,15.86,8.15,14.06,7.5,6
2010-07-17 07:00:00,19.32,98.18,17.77,15.86,8.16,14.06,7.5,6
2010-07-17 08:00:00,20.96,94.78,20.59,15.86,8.15,14.07,7.5,6
2010-07-17 09:00:00,20.16,97.9,2.38,15.85,8.15,14.08,7.49,6
2010-07-17 10:00:00,19.64,101.03,2.12,16.04,8.16,14.08,7.49,6
2010-07-17 11:00:00,19.79,101.75,13.89,16.65,8.21,14.14,25.94,6
2010-07-17 12:00:00,20.99,101.92,99.38,16.6,8.23,14.22,26.19,6
2010-07-17 13:00:00,21.94,101.39,116.2,16.51,8.23,14.26,25.42,6
2010-07-17 14:00:00,22.56,98.65,74.27,16.42,8.23,14.27,24.66,6
2010-07-17 15:00:00,23.29,93.87,83.12,16.36,8.22,14.29,23.8,6
2010-07-17 16:00:00,23.93,86.39,54.41,16.31,8.21,14.3,22.62,6
2010-07-17 17:00:00,24.41,84.56,63.6,16.28,8.2,14.3,21.33,6
2010-07-17 18:00:00,23.92,82.94,21.98,16.26,8.19,14.29,20.05,6
2010-07-17 19:00:00,21.9,78.65,9.52,16.24,8.19,14.3,18.97,6
2010-07-17 20:00:00,20.6,81.67,8.17,16.23,8.19,14.29,18.03,6
2010-07-17 21:00:00,19.98,82.28,1.27,16.22,8.2,14.29,17.26,6
2010-07-17 22:00:00,19.19,82.98,0.73,16.21,8.19,14.28,16.62,6
2010-07-17 23:00:00,18.28,88.84,0.77,16.21,8.2,14.28,16.05,6
2010-07-18 00:00:00,17.68,94.7,0.75,16.2,8.2,14.28,15.57,6
2010-07-18 01:00:00,17.96,90.14,0.75,16.19,8.2,14.29,15.14,6
2010-07-18 02:00:00,17.78,87.76,0.73,16.17,8.21,14.29,14.76,6
2010-07-18 03:00:00,17.2,84.73,0.76,16.16,8.21,14.29,14.44,6
2010-07-18 04:00:00,16.34,87.36,0.84,16.14,8.21,14.29,14.15,6
2010-07-18 05:00:00,15.65,91.09,2.52,16.12,8.2,14.29,13.88,6
2010-07-18 06:00:00,15.05,89.35,9.19,16.09,8.21,14.29,13.64,6
2010-07-18 07:00:00,16.16,82.28,27.65,16.07,8.22,14.29,13.44,6
2010-07-18 08:00:00,16.85,80.76,32.88,16.05,8.21,14.31,13.25,6
2010-07-18 09:00:00,17.0,78.49,37.3,16.02,8.22,14.31,13.05,6
2010-07-18 10:00:00,17.52,73.01,63.57,15.99,8.22,14.32,12.88,6
2010-07-18 11:00:00,18.11,69.71,68.35,15.97,8.22,14.32,12.72,6
2010-07-18 12:00:00,19.1,62.88,73.84,15.95,8.22,14.33,12.55,6
